,Surface m²,Price €,Luxury_location,Date Post,Description,Meublee,Type_appart_chambre,Type_appart_studio,Code_postal_75001,Code_postal_75002,Code_postal_75003,Code_postal_75004,Code_postal_75005,Code_postal_75006,Code_postal_75007,Code_postal_75008,Code_postal_75009,Code_postal_75010,Code_postal_75011,Code_postal_75012,Code_postal_75013,Code_postal_75014,Code_postal_75015,Code_postal_75016,Code_postal_75017,Code_postal_75018,Code_postal_75019,Code_postal_75020
119,30,870,0,30 août 2019,"Résidence sécurisée calme. Gardien. Au 1er sur jardin copropriété, ascenseur.

Studio 30 m², murs blancs, parquet, cuisine américaine équipée, grande baie vitrée sur terrasse 6 m² , double vitrage et volets électriques. Salle de bains avec wc indépendants.

Possibilité parking dans la copropriété. Station Vélib proche. Métro Marcadet-Poissonniers (lignes 4 et 12) à 300 m.

Libre à compter du 1er octobre. 770 €/mois +100 € provision charges.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
120,16,713,0,30 août 2019,"Métro Marx Dormoy.

Très beau Loft studio meublé avec vraie mezzanine – séjour, cuisinette équipée (hotte, micro-onde, plaques électriques, réfrigérateur), salle d'eau (douche, wc, lavabo), espace nuit avec lit double à l'étage.
Interphone.

Garant demandé
593 € / mois + 120 € charges (chauffage collectif, eau chaude et froide inclus dans les charges).
Eligible Allocations Logement",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
121,27,940,1,30 août 2019,"
					Très clair, sans vis-à-vis				",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
122,20,1030,1,30 août 2019,"Studio de 20 m², situé au cœur du quartier Latin, 17 rue des Feuillantines, à 2 pas du lycée Henri IV et du Panthéon, métro Cardinal Lemoine (ligne 10). RER B, station gare du Luxembourg.
Meublé, lave-linge, réfrigérateur, câblé, prise téléphone, douche et toilettes indépendantes.

Situé au 3ème et dernier étage sur cour sans ascenseur,lumineux
Loyer 1030 €/mois charges comprises.
Visite sur place le lundi 02 septembre de 14h à 18h",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,68,2095,0,30 août 2019,"Proche Bastille. Appartement de 66 m² excellent état refait au mois d'Août comprenant 3 pièces : 1 chambre, 1 salle à manger, un salon, cuisine, salle de bains et wc indépendant. 6ème étage avec ascenseur. Digicode et interphone vidéo. Cave.

Loyer : 1.950 €/mois + 145 € charges.
(Agences s'abstenir).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,10,580,0,30 août 2019,"Quartier Latin, métro Gobelins, boulevard Saint-Marcel.

Studio meublé et équipé pour une personne, rénové, 10 m² + mezzanine, cuisine équipée.
Wc et douche sur palier à la porte du studio.
Dans immeuble récent de standing avec ascenseur et gardienne. 2ème étage, clair et calme.
Près toutes commodités, nombreux bus, métro, universités.

Loyer : 530 €/mois + 50 € de charges (chauffage central compris).",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
125,17,641,0,30 août 2019,"Deux minutes à pied Métro 11 Jourdain.

Studio meublé et équipé, idéalement situé avec tous les commerces, pas très loin du parc des Buttes Chaumont, de la rue de Belleville, vous êtes à 160 m du 20e et du métro Jourdain (2 min à pied) à 4 stations de République.

Rez-de-chaussée sur cour, propre, calme et lumineux. Il se compose d'une pièce avec coin cuisine, douche et wc. Hauteur sous plafond : 3.15 m, mezzanine. ...
Loyer charges comprises.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
126,27,950,1,30 août 2019,"21 rue du Cardinal Lemoine. Métro Cardinal Lemoine ou Jussieu. Immeuble avec gardienne

2 ème étage sans ascenseur. Appartement 26,6 m² calme et lumineux traversant donnant sur courette et rue refait à neuf en 2014, libre. Proche commerce.

Il comprend une pièce principale avec coin cuisine (plaques électriques 2 feux) avec rangements. Emplacement possible pour lave vaisselle, et une salle d'eau, avec cabine de douche, emplacement possible pour machine à laver.
Le chauffage est électrique. Fenêtre en double vitrage.

Loyer charges comprises.",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,39,1290,0,30 août 2019,"Métro Pasteur ou Falguière.
Appartement 2 pièces 39m2 au 1er étage sur rue. Beaucoup de charme.
Entrée, cuisine aménagée séparée, salle de bains, wc séparés avec lave mains, salon, cheminée décorative, chambre, cave, local à vélos.
Rangements, placards, étagères, penderie, grande commode.
Parquet au sol, carrelage dans les pièces d'eau.
Fenêtres en double vitrage. Chauffage électrique.

Tous commerces à directe proximité de l'appartement. A 100 mètres de tous transports (métro, gare Montparnasse, bus).

Appartement non adapté à la colocation.
Disponible immédiatement.

Loyer : 1245 € + charges 45 €.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
128,35,1580,1,30 août 2019,"Appartement meublé très lumineux (5 fenêtres double exposition), de 2 pièces (35 m²), au 4ème étage sans ascenseur. Immeuble classé. Appartement entièrement refait y inclus double vitrage neuf et parquet.
Porte d'entrée 3 points, salon avec canapé 3 places, TV full HD 55 pouces, meuble TV et table basse.
Chambre séparée avec lit double (160 cm x 190 cm), matelas et sommier neufs, penderie intégrée au mur avec grand miroir.
Salle de bains avec douche à l'italienne, lavabo et sèche serviette.
Cuisine neuve et équipée (four électrique et plaque au gaz), évier, placards, rangements.
Toilettes séparées avec chaudière individuelle au gaz et lave-linge séchant Siemens.

Fibre Numéricable pré-installée.
Loyer : 1.580 €/mois charges comprises.
Merci d'envoyer un email.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,22,990,0,30 août 2019,"Studio meublé de 22 m² avec couchage 2 places en mezzanine.
Cuisine équipée, salle de douche avec wc, au 6ème étage sans ascenseur.
Proche avenue de la grande armée et de la place de l'Etoile.

Loyer : 880 €/mois + charges 110 €.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
130,22,900,0,30 août 2019,"Très beau studio refait à neuf, entièrement meublé et équipé, salle d'eau comprenant douche, lavabo et toilettes, cuisine équipée de micro-ondes, plaque vitrocéramique, évier, cafetière, vaisselle fournie, aspirateur.

Pièce à vivre comprenant canapé convertible haut de gamme très confortable (140x200), télévision, chaine hifi MP3, internet fourni.

Prestation standing : agréable terrasse sans vis-à-vis, très calme avec table et chaises pour déjeuner à l'extérieur.

Le studio se situe à proximité des marches de la Butte Montmartre, nombreux restaurants et commerces à proximité.

Bus 95 direct vers le Louvre, l'Opéra et le Quartier Latin.
Métro Lamarck ou Jules Joffrin.

Disponible à la location le 26/08.
Loyer charges comprises: 1050 €/mois charges comprises (comprenant chauffage, box), seul l'électricité est en plus (15€ par mois environ).
Visite le samedi 24 AOUT à 11H00
Merci de m'envoyer par email ou SMS votre souhait de durée de location, revenus, profession. Je reviendrais vers vous.

Loyer : 900 € + charges 150 €",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
131,14,500,0,30 août 2019,"5 min Champs-Élysées, métro Les Sablons. (EDF, eau, internet en wifi compris).

Studio meublé 14 m² au 6ème étage par escalier de service.
Pièce principale à vivre, cuisinette, salle d'eau privative sur le palier, wc.

Loyer : 500 € /mois charges comprises.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
132,60,1700,0,30 août 2019,"Superbe 2 pièces 60 m², coup de coeur garanti.
Refait à neuf.
Plein soleil, vue hyper-dégagée (jusqu'au Sacré Coeur).
Double exposition.
4ème étage, ascenseur.
Cuisine séparée, tout équipée.
Chambre sur cour.
Très nombreux rangements.

Parquet vitrifié.
Double vitrage.
Chauffage de l'immeuble.
Double digicode.

Tous commerces, cinémas, restaurants,...
Nombreux transports : métro = l2, l13
 bus = 30, 54, 66, 74, 80, 81, 95.

Disponible de suite (les photos datent du précédent occupant).
Dossier sérieux exigé.

Loyer charges comprises.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
133,33,1240,1,30 août 2019,"Studio rénové belle surface de 33 m² , comportant : entrée , dégagement ,grande pièce, cuisine , salle de douche , lavabo  et wc séparés. - 1er étage avec ascenseur.

2 fenêtres sur avenue, exposition Sud ,

Métro(13)  St François Xavier , Duroc Ou Varennes.  Ligne bus : 92 et 80.

Loyer : 1200 €/mois + 40 € de charges.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
134,37,1300,1,30 août 2019,"Proche Saint-Augustin.

1 petit studio et une chambre de service.
Studio environ 24 m² sur 2 niveaux avec coin salon, penderie, velux.
A l'étage coin couchage (futon) cuisinette équipée, lave linge, douche, et wc (sanibroyeur).
Chambre de service attenante (non communicante avec le studio) 13 m² avec lit, penderie, bureau, et lavabo.
Wc supplémentaires sur palier. 5ième étage sans ascenseur.
Les 2 biens sont refaits à neuf, meublés et équipés.

Libre de suite, idéal colocation.
Loyer mensuel charges comprises.",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
135,39,1450,0,30 août 2019,"Très beau studio au deuxième étage  face au bois de Boulogne.
Situé dans une rue commerçante à 500 mètres de la place Victor Hugo.
Metro Porte Dauphine ou Victor Hugo.
location pour un bail de douze mois , avec dépôt de garantie .
pour 6 mois 1550€
pour 3 mois 1650€
pas de location inférieure a 3 mois.

Cuisine américaine et salle de bains indépendante.
Cet immeuble de standing est sécurisé  avec interphone et code.

Ce studio est équipé totalement, un lit de 1m40 , télévision et box internet, lave-linge et sèche linge salle , tout le nécessaire pour cuisiner ,machine a cafe , fer a repasser, toaster, plaques électriques micro ondes et équipé de serviettes de bains et draps de lit.
Table ronde et 4 chaises .Commode et rangements.
Très bien aménagé ce studio a été refait a neuf il y a 12 mois.

Loyer toutes charges comprises Electricité.
Le forfait basique télévision est compris et tout dépassement sera facturé.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
136,27,1070,1,30 août 2019,"Saint Jacques, Val-de-Grâce. Studio 27 m² meublé, au 3e, ascenseur. Entrée, cuisine, chambre avec fenêtres sur cour arborée, salle de bains, wc, débarras-dressing. Calme. Clair. Sérieuses garanties demandées. 1.070 €/mois charges et chauffage compris.",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,50,1497,0,30 août 2019,"Quartier Saint-Charles, rue de la Convention. 2/3 pièces meublé, dans bel petit immeuble pierre de taille et brique,  au 3e sans ascenseur. Proche tous commerces et transports. Libre. Digicode. Bon état. Entrée, Cuisine équipée indépendante avec four, machine à laver, réfrigérateur congélateur, plaque vitrocéramique, micro ondes. Double Séjour avec canapé convertible, table salon, télévision avec meuble télévision. Salle à manger avec table, 4 chaises et un bureau avec une chaise. Chambre séparée avec lit et placard. Wc séparés. Salle de bains avec baignoire et pare douche. Cave. L'appartement est loué meublé exclusivement en longue durée. Chauffage collectif compris. Pas de parking. Références demandées.

Chambre et séjour sur rue. Pas de colocation ou de location courte durée ou de location étudiant.

Disponible 1 octobre

Visites sur rendez vous via Pap.fr

Loyer: 1.347 €/mois + 150E provision charges.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
138,40,1150,0,30 août 2019,"Proche avenue Mozart, 5 mn du métro Jasmin. Proximité commerces.

Dans immeuble récent de standing . Studio meublé 40 m², au 4ème avec ascenseur, donnant sur parc. Cuisine fermée et équipée, salle de bains, wc séparés.
Parquet. Gardien. Cave.

Loyer : 1150€/mois + 140€  de provision pour charges.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
139,50,1950,0,30 août 2019,"À louer meublé  (Église d'Auteuil), rue privative Villa Michel Ange. 2 pièces refait à neuf par architecte, tout confort 4 couchages possibles. Grande cave saine...Parking possible.
Métro Michel Ange Auteuil...
Libre de suite.
Loyer : 1950 €/mois charges comprises.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
140,60,1940,1,30 août 2019,"Appartement 3 pièces.

Proche commerces, métro, lignes de bus, RER et grandes Universités.

Ce 3 pièces rénové sur le quartier des Gobelins, se situe au quatrième étage sans ascenseur d'un immeuble haussmannien avec digicode.

L'appartement se compose d'un couloir d'entrée (porte blindée),d'un salon/salle à manger double orienté sud, d'une grande chambre, d'une seconde chambre pour enfant/ou bureau, d'une grande cuisine équipée (meubles et équipement récents), d'une salle d'eau avec fenêtre,  d'un wc indépendant.

Entièrement rénové récemment. Hauteur sous plafond, parquet, corniche, pièces d'eau carrelées, double vitrage, chauffage chaudière à gaz individuel.

Loyer 1940 € / mois charges comprises (sauf électricité/gaz).
Durée de location 1 an minimum en libre ou meublé.

Pas de colocation ou de sous-location.
Agence s'abstenir.",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,16,790,1,30 août 2019,"Colocation une chambre.
Loyer : 790 € + 80 € provisions charges / CHAMBRE.

Proche place Daumesnil.

Loue chambre meublé de 16m2, entièrement rénovée dans appartement 4/5 pièces meublé, environ 98 m², au 4e ascenseur, très lumineux : entrée,  3 chambres, cuisine équipée (four traditionnel, micro-ondes, réfrigérateur/congélateur, etc...),  salle de bains (baignoire) entièrement rénovée, wc séparés.
Nombreux rangements et placards.
Pièces indépendantes distribuées par couloir central. Moulures, cheminées, double vitrage, porte blindée, chaudière individuelle gaz. Interphone, digicode.
Appartement non fumeur.

Sérieuses garanties demandées.
Respect du règlement de copropriété exigé.

Possibilité courte durée.

Loyer : 790 € +80 € provisions charges.
Libre fin mai.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
142,60,1940,0,30 août 2019,"Appartement T3 - Métro Gobelins - 60m². Rénové.

Quartier agréable et très recherché des Gobelins.
Proche tous commerces, au pied du métro ligne 7, de nombreuses lignes de bus et à 10 mn du RER Port Royal (ligne B).

Au 4e étage sans ascenseur d'un immeuble haussmannien avec digicode, ce 3 pièces clair (exposition sud) se compose de : -	un couloir d'entrée (porte blindée) ,
-	un salon/salle à manger double orienté sud,
-	une grande chambre parentale,
-	une seconde chambre/ou bureau,
-	une grande cuisine où l'on peut prendre les repas et équipée de nombreux rangements. Meubles de cuisine et équipement électro-ménagés (Four micro-ondes, plaque de cuisson, lave-linge séchant, réfrigérateur/congélateur…),
-	une salle de douche avec fenêtre,
-	un wc indépendant.

Belle hauteur sous plafond, parquet, corniche, pièces d'eau carrelées, double vitrage, chauffage chaudière à gaz individuel.

Loyer charges comprises (sauf électricité/gaz).
Durée de location minimum 1 an.

Loyer  1940 € / mois charges comprises (sauf électricité/gaz).
Durée de location minimum 1 an en libre ou meublé.

Pas de colocation ou sous-location.
Agences s'abstenir.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
143,64,2085,1,30 août 2019,"Libre de suite,

Nouveau Paname, très beau 3 pièces meublé de 64.33m² (loi carrez) au 3ème étage avec deux ascenseurs, traversant, plan en étoile. Immeuble de standing très bien entretenu. Loge de gardienne. Prestations haut de gamme. Beau quartier, commerces, marchés, proche Opéra Bastille, proche métro ligne 5.
Entièrement refait à neuf et équipé, très agréable à vivre. Idéalement agencé, chauffage central, eau chaude immeuble de standing, parquet et carrelage, calme, lumineux, ensoleillé.
Composé d'une entrée, grande cuisine équipée (four, lave-linge, lave-vaisselle, frigo/congélateur,micro-onde), grand séjour, TV écran plan 81cm, wc séparés, salle de bains entièrement équipée, deux chambre entièrement meublées, dressing, rangements, balcon filant meublé 6.35m²

Loyer : 1895€/mois +190€ charge
Agences s'abstenir",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
144,38,1200,1,30 août 2019,"Bel appartement coup de cœur avec poutres apparentes :

Entrée, cuisine, salle de bains avec wc, grande pièce principale avec chambre séparée par des cloisons japonaises, dressing.
3eme étage avec ascenseur, sur cour calme. Appartement meublé y compris cuisine équipée et lave-linge.
Pas de colocation et dossier sérieux exigé.

Dépôt de garantie :

Un mois de loyer et caution solidaire par garant.
Visites uniquement sur rende-vous le samedi 31 août entre 10h et 14h.

Loyer : 1200 €/mois charges comprises.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,30,1597,1,30 août 2019,"Métros Sèvres-Babylone ou Vaneau - Duroc ou Saint Placide.

Dans résidence moderne et sécurisée avec jardins,supermarchés, Gardien
Studio, faux 2 pièces 30 m², complétement équipé et meublé.

Vue sur parc arboré sans vis-à-vis de la résidence.

Wifi/tv fibre orange, électricité, chauffage collectif.

Loyer : 1597 €/mois +  25 € de charges (compteur privatif eau chaude et froide déduction sur la caution).",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,45,1575,0,30 août 2019,"Métro  Raspail. Studio 45m² au 3éme étage  dans immeuble de standing, parquet bois  et placards, avec cuisine aménagée.
Ascenseur, cave et parking en sous-sol. Câble installé.

Loyer: 1.415 €/mois + 160 € Charges (dont eau et chauffage);

Parking en sus .

 Libre fin Juin.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
147,52,1990,0,30 août 2019,"Près de Trocadéro. Appartement 2 pièces de 52 m² de grand standing. Très bien meublé, équipé et décoré.

Très bon état. Dans bel immeuble pierre de taille. Concierge, 4ème étage avec ascenseur. Clair. Beau parquet point de Hongrie, moulures, grande hauteur sous plafond, entrée, grand salon/ salle à manger avec cuisine américaine/ bar sur rue.

Grande chambre sur rue. Salle de bains avec baignoire, sur cour, dressing, placards.
Chauffage central.
Porte blindée avec serrure 5 points, câble.
Digicode/digipasse/interphone.

Loyer : 1990 €/mois + charges.
Libre a partir du 1er octobre.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
148,29,1095,0,30 août 2019,"Avenue Henri Martin.

Immeuble haussmannien, 3 codes et gardienne, 6ème etage, studio/loft 29 m².

Entrée, lit 2 places, bureau, cuisine américaine équipée (vaiselle, four micro-ondes), 3 baies vitrées, évier, wc, douche, lave-linge.

Parquet, étagères, penderie. Climatisation.

Caution demandée.
loyer : 1095 €/mois charges comprises.

Visites possible.

Disponible  à partir de début septembre.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
149,105,2900,0,30 août 2019,"Loue appartement 105 m².
Rez-de-chaussée, très lumineux, une grande entrée, 4 pièces, salon 25 m², 3 chambres : 2 sur cour et une principale de 20 m² sur rue.
Salle de bains et cuisine séparée.
Rue très calme, proche Pereire et Wagram. 300 m des écoles et commerce
10m à pied RER Pereire et métro.
Loyer charges comprises.

Loyer : 2900 € charges comprises",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,55,1670,0,30 août 2019,"Quartier Batignoles. Appartement de 55m2, 2 pièces, une grande chambre, salon et salle à manger, cuisine équipée. Dans petite copropriété, sécurisée, calme, proche commerces et transports. Double entrée avec digicodes, ascenseur, fenêtre double vitrage, interphone. Baignoire-douche, wc séparés.

Loyer : 1670E/mois + 170/mois en provision pour charges.

Disponible de suite.

(Agences s'abstenir)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
151,22,980,0,30 août 2019,"Professeur - Conférencier  (Grandes Ecoles) loue  son pied-à-terre parisien avec tout son contenu à une personne professionnelle avec excellentes références pour une période de six mois possibilité renouvellement à 12 mois avec contrat du à un voyage.
Périodes plus courtes de trois mois négociables, entretiens Paris et Londres août et  septembre

Le  studio comprend 22 m², dans un immeuble moderne avec gardien et interphone GPS donc bonne sécurité. Disponible dès le 1 septembre.

Le studio est tout équipé. Cuisine séparée four / plaque / frigo Liebherr avec congélateur, salle de bains avec douche, lave-linge Bosch, entrée placard généreux/ penderie.
Très lumineux et très calme sans bruit de rue avec quatre grandes fenêtres qui donnent sur le jardin interne  de l'immeuble.
Situé fin couloir donc calme au rez-de-chaussée avec vue et accès  au jardin Option internet haute vitesse (plus)

Loyer mensuel contient  une provision charges de 25€ pour électricité EDF -  et charges comprises de la copropriété  eau, chaude,  chauffage , nettoyage de l'immeuble/manutention et taxe d'habitation. Assurance demandée du locataire pour le contenu du studio

Situation près de la mairie du 18ème et marché, commerces et bars et restaurants du quartier comme rue du Ruisseau, rue Duhesme, Bd Ordener, rue Lamarck , ainsi que la  Butte de Montmartre. Lignes métro 12 Jules Joffrin et 4 Porte de Clignancourt /  bus 56,85  Tram à Vincennes - Porte Asnières.
Gare du Nord 10 min. Accès Autoroute A1 du Nord à 5 min.Boulevard Périphérique.

Références et dossier demandés. Occupation d'une seule personne prévue à ce loyer. Agents svp abstenir.

Caution 1900 €.

Nota : photos de l'intérieur du studio, de la vue du jardin communal et du quartier.


Loyer : 980 €/mois + charges 180 €.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
152,26,980,0,30 août 2019,"Appartement disponible le 1er août 2019.

Studio neuf dans un immeuble de 2016, Paris 18ème Limite 17ème.
Dans un quartier commerçant et vivant de Guy Môquet.

26 m² entièrement meublé, parquet au sol, salle de bains spacieuse et moderne.

Équipement: cuisine équipée, frigo, vitrocéramique, four, micro-ondes, canapé lit marque haut de gamme avec véritable matelas usage quotidien, dressing, Table extensible, lave-linge, assiettes, ustensiles de cuisine...

2ème étage, calme, immeuble sécurisé(caméra, digicodes, équipé de domotique dernière technologie et volet électrique, chauffage régulé....
Présence local à vélos.

Situé à 2min du métro Porte de Saint Ouen et 5min du métro Guy Môquet (Ligne13) Transport Bus, métro, vélib au pied de l'immeuble.

Chauffage collectif inclus. Garantie solide.

Loyer : 980 € charges comprises",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
153,15,800,0,30 août 2019,"Métro Cambronne / Ségur.
Libre au 01/09/2019, meublé, immeuble ancien, au 2e.

Très clair et calme (2 grandes fenêtres), coin cuisine équipé, TV, salle douche wc.
Chauffage collectif inclus dans le prix, fenêtres double vitrage, garanties demandées.

Visites prévues ce samedi 31/08/2019 de 16h00 à 17h00 au 30 boulevard  Garibaldi. Merci de confirmer votre venue au préalable par contact uniquement par SMS (pas d'appels SVP).",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
154,41,1400,0,30 août 2019,"Appartement 2 pièces avec salle de bains (baignoire), wc séparés, 2 grands placards, parquet vitrifié. Etat propre. Proche Tramway Brancion, métro Porte de Vanves, bus 95.
Libre de suite.
Loyer : 1400 €/mois charges comprises.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
155,17,625,0,30 août 2019,"Studio meublé, 17 m². Metro Jules Joffrin. Très bon état, 1e étage, clair et calme. Cuisine équipée, douche avec wc. Chauffage électrique.

Libre de suite.

Loyer : 625 € /mois + 40 €  de provision forfaitaire de charges. Caution demandée.

Me contacter de préférence par téléphone et laisser un message vocal avec nom et N° de téléphone pour fixation rendez vous de visite.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
156,13,510,0,30 août 2019,"Au pied des Buttes Chaumont, au 1 rue Edgar Poe.
Studio 13 m² meublé. Bon état. Pièce principale avec armoire, canapé convertible, table, rangements. Coin cuisine avec évier, plaques et frigo, placards. Salle d'eau avec wc, lavabo et douche.
Double vitrage, chauffage individuel électrique. Très clair, soleil, faible vis-à-vis. Digicode, gardien.
Libre de suite et début de location immédiat.

Loyer : 470E/mois + 40E de charges.
Caution + garantie demandées.

Visites possibles vendredi 30 août de 18h00 à 19h30 et samedi 31 août de 15h30 à 17h00.
Téléphoner pour convenir d'une visite et laisser un message si je ne peux vous répondre de suite. Venir avec votre dossier imprimé lors de la visite.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
157,9,595,1,30 août 2019,"Studette Champs-Elysées. Orientée Sud - idéal pied à terre.
Hôtel particulier 18e, concierge, digicode et 2 portes sécurisées.

Kitchenette équipée ( micro-ondes, plaques, réfrigérateur, grill, Nespresso, Écran plat, lave-linge. Linge de maison, serviettes et vaisselle fournis. .

Douche privative (wc communs sur palier pour 2 chambres).

Proche musées Grand et Petit Palais, Louvre, Galliera, Tour Eiffel, Palais de la Découverte, Jacquemart André, N de Camondo...

Lit 1 personne / 6e étage sans ascenseur.

Paris 8e, studette sud et calme.
Concierge et digicode.

double vitrages et isolation chauffage électrique
A proximité : Free wifi du réseau Champs Élysées

EDF non compris dans le loyer.

Dépôt de garantie 2 mois.
Caution sérieuse exigée : caution bancaire (6 mois loyer) ou équivalent.

Sur dossier avec carte nationale d'identité, avis imposition et fiches de paye décembre 2018 et 3 dernières.

Disponible immédiatement.

595 € / mois + 49 € de provision de charges.
Pour une personne: idéal double résidence, s'abstenir pour résidence principale.

Donc pas d'APL.",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
158,35,1550,0,30 août 2019,"Métro Wagram, parc Monceau. Au 5e sans ascenseur.

Haussmannien grand standing, très bon état, 2 pièces, meublé contemporain, 35 m², très clair, sans vis-à-vis, belle vue.
Tout confort, bar/cuisine, écran plat, lave-linge, lit 140, sofa-lit, grande douche pression, chauffage collectif et Gardien.

Loyer Toutes Charges comprises y compris Electricité, Eau chaude et Internet.
Disponible au 1er Juin 2019.

Visite sur RDV, en m'ajoutant sur Whatsapp au 2e numéro.
Chris Rousseau.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
159,16,675,1,30 août 2019,"Studio meublé 16 m² :
Pièce principale sur parquet : fenêtre double vitrage, canapé-lit, grand placard mural, portes miroirs coulissantes, bureau, fauteuil, tabourets, radio.
Kitchenette sur carrelage : plaques de cuisson, réfrigérateur, hotte, micro-onde, couverts, vaisselle.
Peinture neuve.

Salle d'eau sur carrelage : douche, lavabo, wc.

Rez-de-chaussé sur impasse calme.

Loyer mensuel : 675 €/mois charges comprises.

Dépôt de garantie : 2 mois.

Libre à partir du 2 septembre.",1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160,41,1045,1,30 août 2019,"Métro Saint-Maur.

T2 vide 41 m², 2ème étage sur cour.
Cuisine équipée, parquet, chauffage électrique et cave.

Loyer 980€/mois + 65€ de provisions sur charges.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
161,35,1280,0,30 août 2019,"Au rez-de-chaussée sur cour calme et vers  jardin intérieur, très lumineux, tous les commerces à proximité.

Refait à neuf, chauffage de gaz individuel, équipement complet, cuisine équipée, salle de bains avec douche, canapé lit convertible 2 places et un lit dans le placard.

2 mois de dépôt de garantie et références demandées.
Contact par courriel.
Visites sur rendez-vous.
Loyer : 1.100 € /mois + charges 180 €.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
